material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_character_1,cbm_specie_1,cbm_location_1,cbm_score_1,vbm_hybridization,vbm_character_1,vbm_specie_1,vbm_location_1,vbm_score_1
mp-715566,Cr2O6,2.052,0.0,2.1412,0.7071067811865476,2.0,0.0,1.0,1.7402538991711463,d,Cr,0.093788;0.883794;0.25,0.34177108671568274,1.8955833104050468,p,O,0.848274;0.400666;0.75,0.22088042416525755
mp-7232,Cs2Hg1O2,2.0818,0.0,2.121,0.5,2.0,0.0,1.0,2.088457523341315,p,O,0.863169;0.863169;0.0,0.21564716158382222,1.160447009640441,p,O,0.863169;0.863169;0.0,0.42418058643859624
mp-726,Se8O16,3.2874,0.0,3.6311,0.5,1.0,0.7071067811865476,1.0,3.495011638515246,p,Se,0.787162;0.867377;0.0,0.06309113568149631,3.1341614952403636,p,O,0.053877;0.179755;0.5,0.0684978101579349
mp-743,Rb2N6,4.1608,1.0,4.1608,0.8660254037844386,1.0,0.8660254037844386,1.0,2.262899322015941,p,N,0.5;0.0;0.5,0.23738622703540935,1.5033621702742197,p,N,0.630237;0.869763;0.5,0.24635421283628045
mp-743614,Mo2H4Cl4O6,2.6314,0.0,2.643,0.8660254037844386,1.0,0.35714286,2.0,1.695692949434111,d,Mo,0.338201;0.294933;0.0,0.3431996006992558,2.2100540402215314,p,Cl,0.749895;0.73617;0.746424,0.16845318486395788
mp-760,Fe2Se4,0.3741000000000003,0.0,0.9001999999999999,0.35606061,2.0,0.7071067811865476,1.0,1.6500858508903438,d,Fe,0.5;0.5;0.5,0.3782987077844748,1.3089950969200879,d,Fe,0.0;0.0;0.0,0.4331680234036825
mp-7825,K2Ge1F6,5.8098,0.0,5.8344000000000005,0.28571429,2.0,0.0,1.0,2.1534933490452604,s,Ge,0.0;0.0;0.0,0.4300720102468308,1.815556214473428,p,F,0.847317;0.152683;0.784111,0.16663399229538622
mp-7826,Hg3O3,1.3293,0.0,1.4068,0.5297405025104273,6.0,0.0,1.0,2.338453305967702,p,O,0.439358;0.0;0.833333,0.16272974723410824,1.863387013732783,p,O,0.0;0.439358;0.166667,0.24840736672981056
mp-7827,K4Ni2C8N8,3.0324,0.0,3.0324,0.5030769526095521,2.0,0.5,1.0,3.146615319088757,d,Ni,0.5;0.0;0.5,0.1227417746590267,1.0963246878047186,d,Ni,0.5;0.0;0.5,0.4633906076173693
mp-7841,Ba2Ga4Se8,1.8607,0.0,1.9489,0.16666667,2.0,0.7071067811865476,1.0,3.0628196733853725,s,Ga,0.240305;0.757859;0.5,0.11193153423103215,2.4966404105157647,p,Se,0.647325;0.824498;0.5,0.11266717381373524
mp-7844,Mg6As4,,,,,,,,3.1058610334425314,s,As,0.75;0.75;0.25,0.07542322710286437,1.768897401646389,p,As,0.75;0.75;0.25,0.23347365058025119
mp-7846,Zn6P4,,,,,,,,2.989108698320284,s,Zn,0.5;0.0;0.0,0.08342301312935889,2.6092030736810568,p,P,0.75;0.25;0.75,0.16278288991426082
mp-7848,Al1P1O4,5.669599999999999,1.0,5.669599999999999,0.0,1.0,0.0,1.0,2.088692237499126,s,Al,0.0;0.0;0.0,0.1682507006888002,1.4732517336121973,p,O,0.775191;0.598433;0.638528,0.2461973751852138
mp-7849,Al1As1O4,4.2634,1.0,4.2634,0.0,1.0,0.0,1.0,2.2324103492624485,s,As,0.75;0.25;0.5,0.24474569235192792,1.5147096450484814,p,O,0.00158;0.617375;0.869719,0.24387830118776666
mp-7858,Mg2U2O8,,,,,,,,,,,,,,,,,
mp-7863,Rb2Sn2O3,1.2195999999999998,1.0,1.2195999999999998,0.0,1.0,0.0,1.0,2.1818737577833396,p,Sn,0.234742;0.234742;0.234742,0.28088686786174194,2.127377421377322,p,O,0.5;0.0;0.0,0.1615184541405608
mp-7868,Pt2O4,1.5362,0.0,2.0156,0.15217391,6.0,0.32608696,6.0,1.831377478002819,d,Pt,0.333333;0.666667;3e-06,0.3010491722737942,1.907165727725651,d,Pt,0.666667;0.333333;0.500003,0.2802043296668148
mp-7885,Al1Ag1S2,1.7091000000000003,0.0,1.7847,0.14285714,3.0,0.0,1.0,1.942910535105974,s,Al,0.0;0.0;0.008287,0.27880892780620903,1.273882295954358,p,S,0.666667;0.333333;0.804799,0.4306670121933326
mp-7886,Cs2Rb1Y1F6,6.1978,1.0,6.1978,0.0,1.0,0.0,1.0,2.7189151778594334,s,Cs,0.75;0.75;0.75,0.16599399269492943,1.9262961086282988,p,F,0.776486;0.223514;0.776486,0.16149917282717122
mp-7895,Rb2O2,1.7766,0.0,1.8583,0.0,1.0,0.24699122458218528,2.0,2.1048553095187765,p,O,0.62584;0.0;0.62584,0.21568471823392518,0.892997171356936,p,O,0.62584;0.0;0.62584,0.48047065863828087
mp-7896,Cs2O2,1.6571999999999996,0.0,1.7149,0.0,1.0,0.17738186931781585,2.0,2.2368429593417587,p,O,0.615351;0.0;0.615351,0.17262843047639762,0.9251179003140482,p,O,0.615351;0.0;0.615351,0.47612548139016375
mp-7897,K6P2,0.2117,0.0,0.29399999999999993,0.5,3.0,0.0,1.0,2.4924897494964964,p,P,0.333333;0.666667;0.25,0.21270979210161306,1.4604632106535638,p,P,0.333333;0.666667;0.25,0.4210039671545574
mp-7899,Ba4Cd4O8,0.9746999999999999,0.0,0.9948999999999999,0.41176471,2.0,0.0,1.0,3.1649666909322707,s,Cd,0.75;0.405789;0.893977,0.0992845832792608,2.5444703163118376,p,O,0.75;0.640961;0.752246,0.1382165369291497
mp-7903,Cs2Zr1F6,6.697699999999999,0.0,6.706799999999999,0.23076923,2.0,0.0,1.0,0.746875199180389,d,Zr,0.0;0.0;0.0,0.8392590372625551,1.905870417950478,p,F,0.30266;0.15133;0.780387,0.1632177238352933
mp-7904,Cd2P8,0.6551,0.0,0.6791,0.0,1.0,0.16666667,2.0,2.9971171272406707,s,Cd,0.0;0.0;0.0,0.07742022165234631,2.564882613030568,p,P,0.287276;0.262936;0.747925,0.1472399253107201
mp-7905,Si2O4,4.7797,0.0,5.2126,0.8660254037844386,1.0,0.0,1.0,2.234208370327371,s,Si,0.0;0.25;0.25,0.1735483923415949,1.417924260990764,p,O,0.985331;0.632577;0.352754,0.24950219640351498
mp-7906,Al2Hg1S4,2.0244000000000004,0.0,2.1113000000000004,0.5245897268310171,4.0,0.0,1.0,1.9931984901081843,s,Hg,0.0;0.0;0.0,0.42978015761712096,1.7989325827004594,p,S,0.868454;0.416812;0.014468,0.2152536003991793
mp-7907,Al2Zn1Se4,2.1529,1.0,2.1529,0.0,1.0,0.0,1.0,2.5573010723310925,s,Zn,0.0;0.0;0.0,0.24194650672870435,1.791392428753866,p,Se,0.394825;0.380678;0.511404,0.2270539140045353
mp-7908,Al2Zn1Te4,1.6274000000000002,1.0,1.6274000000000002,0.0,1.0,0.0,1.0,2.595655366233598,s,Zn,0.0;0.0;0.0,0.2283902953933075,1.8478974885076578,p,Te,0.3977;0.892483;0.024512,0.2209750413470435
mp-7909,Al2Cd1Te4,1.6261,1.0,1.6261,0.0,1.0,0.0,1.0,2.4154366763318786,s,Cd,0.0;0.0;0.0,0.32497667505092054,1.8271882356494797,p,Te,0.410134;0.880163;0.015454,0.22273162837765131
mp-7910,Al2Hg1Te4,1.1122,1.0,1.1122,0.0,1.0,0.0,1.0,2.1485784513857373,s,Hg,0.0;0.0;0.0,0.4107951576330115,1.882716447333662,p,Te,0.41272;0.881071;0.017296,0.21517188691214661
mp-7911,K4Cu4O4,1.2429999999999999,0.0,1.3549,0.8660254037844386,1.0,0.0,1.0,2.9730150375318365,d,Cu,0.139046;0.139046;0.278092,0.1114710269169666,2.150764024761596,d,Cu,0.860954;0.139046;0.0,0.16688363218164734
mp-7913,Be4Si4N8,5.144499999999999,0.0,5.2963,0.0,1.0,0.36363636,2.0,3.226078705486645,p,Si,0.499318;0.914836;0.874908,0.08288622339257214,2.444420744794037,p,N,0.878497;0.915798;0.37258,0.11305059046919075
mp-804,Ga2N2,1.7375999999999996,1.0,1.7375999999999996,0.0,1.0,0.0,1.0,1.948777999668163,s,N,0.666667;0.333333;0.87588,0.2016586053886404,1.4160694526003303,p,N,0.666667;0.333333;0.87588,0.3804271580855676
mp-8058,Y2As2O8,3.6767,0.0,3.681,0.17223097538271098,2.0,0.0,1.0,3.00827039389321,s,As,0.25;0.75;0.5,0.12408809020685363,2.223642211256851,p,O,0.254011;0.572965;0.681045,0.1214594580881354
mp-8059,Si8O16,5.597,0.0,5.598800000000001,0.649519052838329,4.0,0.0,1.0,3.618211153942368,s,O,0.146943;0.146943;0.146943,0.035721417587672895,2.8562583404275954,p,O,0.353057;0.853057;0.646943,0.0702746754796241
mp-8062,Si1C1,1.3709999999999996,0.0,4.526999999999999,0.0,1.0,0.7071067811865476,3.0,1.0980234854771271,p,Si,0.25;0.25;0.25,0.46641864963603247,0.5277863328155779,p,C,0.0;0.0;0.0,0.8168577958628748
mp-8065,K2Ti6O13,2.7549,0.0,2.8418,0.7071067811865476,2.0,0.0,1.0,1.9535885490828289,d,Ti,0.114675;0.114675;0.904022,0.290511460626736,2.8216728791800825,p,O,0.357886;0.357886;0.112073,0.11050034417077564
mp-8084,Na1Nb6O15F1,1.5619999999999998,0.0,2.0782999999999996,0.5,1.0,0.0,1.0,1.962996329643023,d,Nb,0.000809;0.999191;0.0,0.4373060191696473,2.725597296286457,p,O,0.360841;0.990582;0.5,0.12436406957709668
mp-8085,Mg6P4,,,,,,,,2.9762251697471624,s,P,0.25;0.25;0.75,0.07612486345336802,1.7404159221577273,p,P,0.25;0.25;0.75,0.23566619185629042
mp-8086,Na4Zn4O6,1.0541,1.0,1.0541,0.0,1.0,0.0,1.0,3.1560431994456657,s,Zn,0.378351;0.341087;0.419934,0.06907352018852406,2.4251853846227975,p,O,0.5;0.0;0.5,0.14967119927469857
mp-820,Hg1Se1,,,,,,,,1.2279484208896214,p,Se,0.75;0.75;0.75,0.5612595197802568,0.771122010396829,p,Se,0.75;0.75;0.75,0.7266880188527909
mp-827,K2N6,4.1465,1.0,4.1465,0.8660254037844386,1.0,0.8660254037844386,1.0,2.208562766165598,p,N,0.5;0.0;0.5,0.24283914075147503,1.485263317538568,p,N,0.865113;0.365113;0.230226,0.2463640151730493
mp-841,Li4O4,1.9742999999999997,0.0,1.9839999999999998,0.10869565,6.0,0.0,1.0,2.0607816095505957,p,O,0.333333;0.666667;0.64931,0.1949008524476824,1.493354881509213,p,O,0.333333;0.666667;0.64931,0.2447164318492618
mp-8609,Li6U1O6,2.1685,1.0,2.1685,0.8660254037844386,1.0,0.8660254037844386,1.0,0.06587479928226134,f,U,0.0;0.0;0.0,0.9921778259549757,2.244638891976526,p,O,0.268667;0.268667;0.899639,0.13196573584589916
mp-870,Tl2N6,1.7584,0.0,2.2464000000000004,0.8660254037844386,1.0,0.5,2.0,2.0693547377233634,p,Tl,0.75;0.75;0.0,0.25443728142711924,1.8941330541031394,p,N,0.632126;0.132126;0.764253,0.19287315878779074
mp-905,La6F18,6.0244,1.0,6.0244,0.0,1.0,0.0,1.0,1.8978959344016313,f,La,0.657324;0.657324;0.25,0.16596574354788923,2.994494131709025,p,F,0.370273;0.309469;0.420099,0.06433520738372016
mp-978284,Na4P6H2O18,5.2454,0.0,5.272,0.8660254037844386,1.0,0.0,1.0,3.8655351091276393,s,P,0.536657;0.169769;0.776014,0.044478446894071495,2.5167169579641855,p,O,0.206069;0.472006;0.326114,0.14551675513592985
mp-984,B2N2,4.4828,0.0,4.6627,0.45753967944856566,6.0,0.5,3.0,1.0343289739820858,p,B,0.333333;0.666667;0.25,0.453903001394271,0.8981222756478864,p,N,0.333333;0.666667;0.75,0.47430114070004314
mp-1022,K2S1,2.3215000000000003,0.0,2.4957000000000003,0.7071067811865476,3.0,0.0,1.0,1.5754488482257378,p,S,0.0;0.0;0.0,0.32107461214749317,0.42724886584575683,p,S,0.0;0.0;0.0,0.9186255091513247
mp-1060281,B1N1,3.7023,0.0,3.7526,0.4046860501649149,2.0,0.5,4.0,0.3088211477018627,p,B,0.0;0.0;0.0,0.9121961853856928,0.23200099170598673,p,N,0.5;0.5;0.0,0.9399813618528614
mp-1069055,Cu1Br2N2,0.15949999999999998,0.0,0.1865,0.7103571964924433,2.0,0.5499719424942187,2.0,1.629357971541874,p,N,0.758913;0.241087;0.0,0.32104837769304634,1.5484031305573696,p,Br,0.247272;0.247272;0.577726,0.3215763301438337
mp-1078487,Zn2N4Cl4,0.8694000000000002,0.0,0.9176,0.0,1.0,0.7676927571578315,2.0,2.5076396410984754,p,N,0.042424;0.280598;0.238175,0.13419666904783498,1.9607612201933828,p,Cl,0.999013;0.261222;0.760235,0.20535616728416833
mp-1078615,Mg1Cl2O6,,,,,,,,,,,,,,,,,
mp-1078861,Mg1Br2O6,,,,,,,,,,,,,,,,,
mp-1079481,Al2S2Br6,0.14789999999999992,0.0,0.3697999999999999,0.0,1.0,0.5,3.0,1.6479603311094289,p,S,0.666667;0.333333;0.840384,0.35073325903707075,1.983993085260522,p,Br,0.828653;0.657306;0.252139,0.1551537964059652
mp-1079820,K2Sn1O6,0.20030000000000014,0.0,0.35860000000000003,0.7071067811865476,3.0,0.8660254037844386,1.0,1.8932160619616354,p,O,0.675213;0.197922;0.908776,0.163752652886984,1.979075819280021,p,O,0.197922;0.908776;0.675213,0.15751318232791656
mp-1095595,Sb4S4I4,1.6628000000000003,0.0,1.7985000000000002,0.5238454566950066,1.0,0.7071067811865476,1.0,2.8041244529114957,p,Sb,0.281016;0.604376;0.377816,0.1343243235366666,2.517108495368749,p,I,0.260958;0.009848;0.68223,0.13499403112064834
mp-1102937,Br4N4O4,1.3157999999999999,1.0,1.3157999999999999,0.0,1.0,0.0,1.0,2.3887462589120587,p,N,0.673196;0.232845;0.853676,0.1355079244249554,1.9398189659291916,p,Br,0.87048;0.819263;0.411985,0.21546151496564905
mp-1104318,Ni1Sn1Cl6O6,0.4167,0.0,0.42310000000000003,0.6123724356957945,6.0,0.5,3.0,2.311942287412604,p,O,0.770989;0.472111;0.642719,0.14181097293267547,2.607534962954943,d,Ni,0.5;0.5;0.5,0.09956754198763669
mp-1104737,Mg1Te1Cl6O6,,,,,,,,,,,,,,,,,
mp-1105105,I10N4,0.1607,0.0,0.2665,0.4503192451774191,6.0,0.0,1.0,2.3581641396175828,p,N,0.333333;0.666667;0.480039,0.22176311613799785,2.6352496899864577,p,N,0.666667;0.333333;0.380408,0.13023097544993564
mp-1105595,Zn4Si2O10,2.2104,0.0,2.2507,0.3166840993364957,2.0,0.0,1.0,2.9997816027627624,p,O,0.0;0.283075;0.283075,0.19517289714293795,1.9467963951361527,p,O,0.0;0.283075;0.283075,0.4716961946537881
mp-1178789,V2Zn1O6,2.2835,0.0,2.355,0.7071067811865476,2.0,0.7453336363292468,1.0,1.4216365313496167,d,V,0.167004;0.215799;0.347717,0.4151434716780799,2.11821232409169,p,O,0.944304;0.9911;0.721506,0.17702399981886877
mp-1179089,Sr4O8,2.8121,0.0,2.8659000000000003,0.5200078484494052,2.0,0.46428571,2.0,2.914107658274505,p,O,0.03443;0.25;0.144626,0.08964410527374879,2.265401407754727,p,O,0.277128;0.75;0.895499,0.13303409397448154
mp-1179125,Se4O12,2.0848999999999998,1.0,2.0848999999999998,0.0,1.0,0.0,1.0,3.2006936524461826,p,O,0.618828;0.567876;0.318902,0.059565152129054,2.5078004930536384,p,O,0.618828;0.567876;0.318902,0.09081819661772125
mp-1180310,Na4S2O10,0.2221,0.0,0.2482,0.6910361673806221,2.0,0.5000521452674969,2.0,2.3557853674713125,p,O,0.859599;0.140401;0.25,0.15211838715677106,2.491623337596036,p,O,0.859599;0.140401;0.25,0.19048421098538174
mp-1180390,Mg4Te4I24O24,,,,,,,,,,,,,,,,,
mp-1180608,Li2U2As2H16O20,,,,,,,,,,,,,,,,,
mp-1181025,K2Au2Br8O4,0.4856,0.0,0.48599999999999993,0.5369702676618363,2.0,0.5606768592412514,2.0,2.68368280493491,d,Au,0.0;0.0;0.0,0.14148061414542237,2.339646207680961,p,O,0.343478;0.823996;0.865614,0.15755352921560675
mp-11875,C4O4,6.154100000000001,1.0,6.154100000000001,0.31818182,6.0,0.31818182,6.0,2.1036879795799646,p,C,0.959164;0.959164;0.959164,0.1442268041377877,2.461780908657959,p,C,0.959164;0.959164;0.959164,0.11396184509914999
mp-1188939,Al2Cl6O12,2.5052000000000003,0.0,2.5642000000000005,0.282073013023073,2.0,0.523849881328564,2.0,3.3521446116091127,p,Cl,0.951965;0.548035;0.75,0.05734285186142648,2.999527869168422,p,Cl,0.951965;0.548035;0.75,0.06257108981333864
mp-1189505,N16,0.27180000000000026,0.0,0.3430000000000004,0.49333333,2.0,0.0,1.0,2.2398105084880875,p,N,0.888135;0.614897;0.0,0.12824345423194647,2.1356485982946904,p,N,0.888135;0.885103;0.5,0.1573831013741466
mp-1189929,Li4Pt2F12,,,,,,,,,,,,,,,,,
mp-1190734,Zr4O4F16,0.5486999999999997,0.0,0.5893000000000002,0.8660254037844386,1.0,0.14433756152390373,2.0,2.3376874834160284,p,O,0.900636;0.400636;0.5,0.18659273479124977,2.9858188440254283,p,F,0.04928;0.885263;0.386353,0.07492144003325467
mp-1190914,K4S4N4O12,1.6518,0.0,1.6559,0.0,1.0,0.5,1.0,2.375981252189707,p,N,0.299688;0.185994;0.75,0.17984796598637073,2.801521938969893,p,N,0.700312;0.685994;0.75,0.06920629722158794
mp-1190962,Rb4S4N2O12,0.9203000000000001,0.0,0.9265,0.0,1.0,0.28217784825254055,2.0,2.1023636644339936,p,N,0.56887;0.43113;0.25,0.2941382065889362,2.7645165488921277,p,N,0.56887;0.43113;0.25,0.08366986740508177
mp-1191682,Co1N9O12,,,,,,,,3.105246378078274,p,N,0.5;0.5;0.5,0.06235116682769168,3.130189370302121,p,O,0.138938;0.861062;0.655201,0.059526480816127554
mp-1191837,Cs4S4O16,3.5016,0.0,3.5195999999999996,0.0,1.0,0.5,1.0,2.2264471040695692,p,O,0.486887;0.415245;0.97188,0.1981797866264435,2.7976354429170467,p,O,0.986887;0.584755;0.52812,0.07598344536964592
mp-1191888,K4Ag4C4O12,1.5675,0.0,1.5987,0.8660254037844386,1.0,0.0,1.0,3.335593981493947,s,Ag,0.63297;0.25;0.88297,0.0838981211459453,2.863493388881174,p,O,0.219268;0.742088;0.777989,0.06433982930784503
mp-1192243,Sn2P4N4O12,1.7171,0.0,1.7404,0.8660254037844386,1.0,0.0,1.0,1.847716922013549,p,N,0.134501;0.647075;0.240379,0.2917055739966652,1.0779026971691608,p,N,0.608212;0.930155;0.192128,0.4655116848335373
mp-1192769,Cs6Tl4Cl18,,,,,,,,,,,,,,,,,
mp-1193173,Cs8Zn4Br16,,,,,,,,,,,,,,,,,
mp-1193367,Na2Ca4Si6O18,,,,,,,,2.144339710660506,p,O,0.504953;0.457301;0.805651,0.2164059275185787,2.7830810326028637,p,O,0.211263;0.870279;0.34601,0.13005799597373868
mp-1194422,Na6S2N2O16,0.6752,0.0,0.7080000000000001,0.5,1.0,0.7071067811865476,1.0,1.6011556701786056,p,O,0.75;0.007219;0.099746,0.3822719058950301,2.7361074528679676,p,O,0.25;0.992781;0.900254,0.08907982375915482
mp-1196299,Mn4C20O20,2.8009,0.0,2.8289999999999997,0.8660254037844386,1.0,0.7071067811865476,1.0,3.714510166560607,d,Mn,0.693351;0.917349;0.222364,0.04951916180146628,2.3573998771135685,d,Mn,0.169657;0.414353;0.722685,0.24302019229628014
mp-1196614,Cs8Tl4Cl20O4,0.19579999999999997,1.0,0.19579999999999997,0.0,1.0,0.0,1.0,2.4700828822449417,p,O,0.478899;0.75;0.936338,0.15446455168304746,2.7878683743518815,p,O,0.478899;0.75;0.936338,0.13300231725462724
mp-1196937,Al4Si8O24,2.9224,0.0,2.9417,0.4740294050741917,2.0,0.0,1.0,1.5992353061988336,p,O,0.109428;0.013044;0.454972,0.29649666835280347,3.0752768684667107,p,O,0.109428;0.013044;0.454972,0.10704729340829626
mp-1197095,Si8Pb16O32,,,,,,,,,,,,,,,,,
mp-1197309,S4N16O20,0.3647,0.0,0.38770000000000004,0.1875,2.0,0.7730823048033113,2.0,2.9950036645536717,p,N,0.75;0.914299;0.450793,0.07259551897152532,3.3690664888091906,p,O,0.75;0.861061;0.348706,0.06627149013091056
mp-1197530,Ca4Al4Fe2Si8B2O32,,,,,,,,3.8178289692031293,s,Fe,0.232541;0.879024;0.600483,0.07702991837624398,2.0352229944761637,p,O,0.896122;0.690864;0.997155,0.35045283852440917
mp-1199775,Mg4Te4Br24O24,,,,,,,,,,,,,,,,,
mp-1200283,Na8Sb8N8O32F24,,,,,,,,,,,,,,,,,
mp-1200763,Cr4Cu4P4Pb8O36,0.5141999999999998,0.0,0.5362,0.7145089531743021,2.0,0.7427333934876316,2.0,2.966427745404956,d,Cu,0.0;0.5;0.0,0.15899357599264297,3.3210510642301925,p,O,0.748975;0.104658;0.465497,0.11537444583791816
mp-1201035,K4Co4N24O32,,,,,,,,,,,,,,,,,
mp-1201776,Co4N20Cl4O16,,,,,,,,,,,,,,,,,
mp-1201852,Nb16O40,,,,,,,,,,,,,,,,,
mp-1201995,Ca2Al4Si12O40,,,,,,,,,,,,,,,,,
mp-1202020,Co12Sn4C48Cl4O48,,,,,,,,4.58400190523921,d,Co,0.153637;0.946908;0.883891,0.03999017610071635,4.040746865610074,d,Co,0.622082;0.818993;0.249321,0.07030503935011072
mp-1202384,U4H16N8O40,,,,,,,,,,,,,,,,,
mp-1202587,K4Ho8F28,,,,,,,,,,,,,,,,,
mp-1202648,Na4Be4Si12O32,,,,,,,,,,,,,,,,,
mp-1202749,Ca8Si6O22,,,,,,,,,,,,,,,,,
mp-1203334,B4P4H36N12,,,,,,,,,,,,,,,,,
mp-1204065,Na4Ca4P12O24,2.9997,0.0,3.0174000000000003,0.7938566143622328,4.0,0.7071067811865476,3.0,3.5960742664727503,p,P,0.300562;0.161004;0.518469,0.055422945001892224,3.883176714181337,p,O,0.712116;0.388811;0.598598,0.03608022712217698
mp-1204798,Ba12Al8O48,,,,,,,,,,,,,,,,,
mp-1205168,Ni2H16N4O20,,,,,,,,,,,,,,,,,
mp-1249697,Mn8Fe12Si12O48,,,,,,,,,,,,,,,,,
mp-1258129,Mg12Mn8Si12O48,,,,,,,,,,,,,,,,,
